City,Hotel Name,Value,Cleanliness,Room,Location,Service,Overall
san-francisco,usa san francisco holiday inn civic center san francisco,0.19,3.94,0.0,4.62,1.67,2.084
san-francisco,usa san francisco holiday inn express san francisco fisherman s wharf,0.33,4.76,2.5,5.0,5.0,3.518
san-francisco,usa san francisco holiday inn san francisco fishermans wharf,0.0,4.53,2.78,4.88,5.0,3.438
san-francisco,usa san francisco holiday inn san francisco golden gateway,0.8,4.2,1.67,4.54,5.0,3.242
san-francisco,usa san francisco hotel abri union square a larkspur collection hotel,0.86,4.85,2.27,5.0,5.0,3.596
san-francisco,usa san francisco hotel adagio,0.0,4.7,1.67,4.84,3.57,2.9560000000000004
san-francisco,usa san francisco hotel beresford,3.18,4.77,0.0,5.0,5.0,3.59
san-francisco,usa san francisco hotel bijou,2.27,4.77,0.0,3.89,5.0,3.186
san-francisco,usa san francisco hotel boheme,0.0,4.73,0.0,5.0,5.0,2.946
san-francisco,usa san francisco hotel carlton a joie de vivre hotel,1.94,4.91,2.5,4.88,5.0,3.846
san-francisco,usa san francisco hotel cosmo,0.0,5.0,0.0,5.0,0.0,2.0
san-francisco,usa san francisco hotel del sol,0.0,5.0,0.0,4.75,5.0,2.95
san-francisco,usa san francisco hotel des arts,1.92,3.51,0.0,5.0,1.67,2.42
san-francisco,usa san francisco hotel diva,2.19,4.35,0.0,5.0,5.0,3.308
san-francisco,usa san francisco hotel drisco,0.56,5.0,0.0,5.0,4.33,2.978
san-francisco,usa san francisco hotel frank,2.14,5.0,0.0,4.29,5.0,3.286
san-francisco,usa san francisco hotel fusion,2.78,5.0,0.0,5.0,5.0,3.556
san-francisco,usa san francisco hotel griffon,1.25,4.57,2.5,5.0,5.0,3.664
san-francisco,usa san francisco hotel kabuki,1.47,4.14,0.0,5.0,5.0,3.122
san-francisco,usa san francisco hotel majestic,0.0,4.2,5.0,2.78,5.0,3.3959999999999995
san-francisco,usa san francisco hotel mark twain,2.5,4.3,2.5,5.0,5.0,3.8600000000000003
san-francisco,usa san francisco hotel mayflower,2.14,5.0,1.36,5.0,5.0,3.7
san-francisco,usa san francisco hotel metropolis,2.33,3.71,0.0,3.97,5.0,3.002
san-francisco,usa san francisco hotel milano,1.67,5.0,5.0,5.0,5.0,4.3340000000000005
san-francisco,usa san francisco hotel monaco san francisco a kimpton hotel,0.0,4.7,1.0,4.0,4.09,2.758
san-francisco,usa san francisco hotel nikko san francisco,0.0,4.06,0.88,5.0,5.0,2.988
san-francisco,usa san francisco hotel north beach,3.0,5.0,5.0,5.0,0.0,3.6
san-francisco,usa san francisco hotel palomar san francisco a kimpton hotel,0.0,4.57,2.5,5.0,5.0,3.414
san-francisco,usa san francisco hotel rex,0.71,4.88,0.33,5.0,5.0,3.184
san-francisco,usa san francisco hotel triton a kimpton hotel,0.0,5.0,0.0,5.0,5.0,3.0
san-francisco,usa san francisco hotel union square,1.52,4.1,0.0,4.74,5.0,3.072
san-francisco,usa san francisco hotel vertigo,0.2,4.51,1.67,4.41,5.0,3.158
san-francisco,usa san francisco hotel vitale,0.0,4.73,2.27,4.82,3.89,3.1420000000000003
san-francisco,usa san francisco hotel whitcomb,1.06,4.1,0.0,3.74,4.33,2.646
san-francisco,usa san francisco hyatt at fisherman s wharf,0.0,4.22,3.0,5.0,5.0,3.444
san-francisco,usa san francisco hyatt regency san francisco,0.0,4.13,2.33,5.0,4.17,3.1260000000000003
san-francisco,usa san francisco inn at the opera,0.0,4.63,0.0,5.0,5.0,2.9259999999999997
san-francisco,usa san francisco intercontinental mark hopkins san francisco,0.0,4.32,1.92,4.81,3.67,2.944
san-francisco,usa san francisco intercontinental san francisco,0.0,4.65,4.17,4.8,2.69,3.2620000000000005
san-francisco,usa san francisco jackson court san francisco,0.0,5.0,0.0,0.0,0.0,1.0
san-francisco,usa san francisco jw marriott san francisco union square,0.0,4.13,3.89,5.0,4.0,3.404
san-francisco,usa san francisco king george hotel,0.17,4.89,0.0,4.53,5.0,2.918
san-francisco,usa san francisco knights inn downtown san francisco,0.71,2.71,0.0,2.69,0.0,1.222
san-francisco,usa san francisco larkspur hotel union square,0.71,5.0,0.33,5.0,5.0,3.2079999999999997
san-francisco,usa san francisco laurel inn,0.0,5.0,2.5,5.0,5.0,3.5
san-francisco,usa san francisco layne hotel,0.38,4.31,0.0,3.95,5.0,2.728
san-francisco,usa san francisco la luna inn,3.33,4.32,5.0,4.47,5.0,4.424
san-francisco,usa san francisco le meridien san francisco,0.0,4.72,3.61,4.86,5.0,3.6380000000000003
san-francisco,usa san francisco lombard motor inn,3.89,5.0,1.67,5.0,0.0,3.112
san-francisco,usa san francisco mandarin oriental,0.0,3.72,2.69,5.0,5.0,3.282
san-francisco,usa san francisco marina inn,1.45,4.4,0.0,5.0,1.67,2.5040000000000004
san-francisco,usa san francisco marina motel,0.38,4.71,0.0,4.29,5.0,2.876
san-francisco,usa san francisco marines memorial club hotel,2.78,5.0,5.0,5.0,5.0,4.556
san-francisco,usa san francisco marriott san francisco fisherman s wharf,0.0,4.58,3.57,5.0,3.89,3.408
san-francisco,usa san francisco mission inn,5.0,1.67,0.0,2.14,0.0,1.762
san-francisco,usa san francisco mithila,0.0,3.29,0.0,5.0,0.0,1.658
san-francisco,usa san francisco monarch hotel,1.54,4.23,5.0,2.22,0.0,2.598
san-francisco,usa san francisco motel 6 san francisco downtown,2.5,2.5,0.0,1.67,0.0,1.334
san-francisco,usa san francisco nob hill hotel,1.15,3.21,0.0,3.46,0.0,1.5639999999999998
san-francisco,usa san francisco nob hill motor inn,1.54,4.9,0.37,5.0,5.0,3.3620000000000005
san-francisco,usa san francisco oasis inn,5.0,3.75,0.0,2.5,0.0,2.25
san-francisco,usa san francisco oceanview motel,0.0,4.09,0.0,5.0,0.0,1.818
san-francisco,usa san francisco ocean park motel,1.43,5.0,5.0,5.0,5.0,4.286
san-francisco,usa san francisco olympic hotel,5.0,3.75,0.0,0.0,0.0,1.75
san-francisco,usa san francisco omni san francisco hotel,0.0,4.93,2.33,5.0,5.0,3.4519999999999995
san-francisco,usa san francisco orchard garden hotel,0.33,4.94,2.27,4.81,5.0,3.47
san-francisco,usa san francisco palace hotel,0.0,4.48,1.43,4.8,5.0,3.1420000000000003
san-francisco,usa san francisco parc 55 hotel,0.61,4.47,2.59,5.0,5.0,3.5340000000000003
san-francisco,usa san francisco park hotel,0.0,4.69,5.0,5.0,5.0,3.938
san-francisco,usa san francisco petite auberge,2.78,4.35,0.0,5.0,5.0,3.4259999999999997
san-francisco,usa san francisco phoenix hotel,3.33,5.0,0.56,2.73,5.0,3.3240000000000003
san-francisco,usa san francisco pontiac hotel,5.0,2.5,0.0,5.0,0.0,2.5
san-francisco,usa san francisco powell hotel,1.59,4.52,0.0,4.75,5.0,3.1719999999999997
san-francisco,usa san francisco prescott hotel a kimpton hotel,0.0,3.88,0.0,5.0,5.0,2.776
san-francisco,usa san francisco presidio inn suites,1.0,1.5,5.0,0.0,0.0,1.5
san-francisco,usa san francisco radisson hotel fisherman s wharf,0.21,4.52,0.0,4.89,4.23,2.77
san-francisco,usa san francisco ramada limited san francisco,5.0,2.22,0.0,5.0,0.0,2.444
san-francisco,usa san francisco redwood inn,1.67,4.22,5.0,5.0,5.0,4.178
san-francisco,usa san francisco renaissance stanford court,0.0,4.38,2.33,5.0,5.0,3.342
san-francisco,usa san francisco renoir hotel,4.13,3.75,0.0,2.87,5.0,3.15
san-francisco,usa san francisco roberts at the beach motel,0.0,2.14,0.0,3.0,0.0,1.028
san-francisco,usa san francisco rodeway inn civic center,5.0,3.33,0.0,5.0,0.0,2.666
san-francisco,usa san francisco rodeway inn downtown,1.36,3.95,5.0,3.33,0.0,2.728
san-francisco,usa san francisco royal pacific motor inn,1.0,4.5,0.0,5.0,0.0,2.1
san-francisco,usa san francisco san francisco at the presidio travelodge,1.67,4.05,0.0,5.0,5.0,3.1439999999999997
san-francisco,usa san francisco san francisco days inn downtown civic center area,5.0,5.0,5.0,5.0,0.0,4.0
san-francisco,usa san francisco san francisco marriott marquis,0.0,3.83,2.65,4.72,5.0,3.2399999999999998
san-francisco,usa san francisco san francisco marriott union square,0.36,5.0,2.27,4.59,5.0,3.444
san-francisco,usa san francisco seal rock inn,0.56,4.58,5.0,5.0,5.0,4.0280000000000005
san-francisco,usa san francisco serrano hotel a kimpton hotel,1.42,4.56,0.0,4.49,5.0,3.094
san-francisco,usa san francisco sheraton fisherman s wharf hotel,0.0,4.57,1.09,4.87,5.0,3.1060000000000003
san-francisco,usa san francisco sir francis drake hotel a kimpton hotel,0.56,3.19,0.88,4.8,3.82,2.65
san-francisco,usa san francisco sonoma inn,5.0,5.0,0.0,3.0,0.0,2.6
san-francisco,usa san francisco spaulding hotel,0.0,1.79,0.0,5.0,0.0,1.358
san-francisco,usa san francisco stanyan park hotel,5.0,5.0,0.0,5.0,0.0,3.0
san-francisco,usa san francisco star motel,5.0,5.0,0.0,5.0,0.0,3.0
san-francisco,usa san francisco steinhart,2.5,3.0,0.0,5.0,0.0,2.1
san-francisco,usa san francisco st regis hotel san francisco,0.0,4.05,1.67,5.0,5.0,3.1439999999999997
san-francisco,usa san francisco suites at fisherman s wharf,0.38,4.64,0.0,5.0,5.0,3.004
san-francisco,usa san francisco super 8 san francisco fisherman s wharf,5.0,5.0,0.0,5.0,0.0,3.0
san-francisco,usa san francisco surf motel,0.0,2.14,0.0,3.0,0.0,1.028
san-francisco,usa san francisco sw hotel,3.18,5.0,1.67,5.0,5.0,3.97
san-francisco,usa san francisco taylor hotel,4.17,3.75,0.0,5.0,5.0,3.5840000000000005
san-francisco,usa san francisco the archbishop s mansion,0.0,3.33,0.0,5.0,0.0,1.666
san-francisco,usa san francisco the dakota hotel,3.33,3.64,0.0,5.0,5.0,3.3939999999999997
san-francisco,usa san francisco the donatello hotel,2.35,4.89,3.75,5.0,5.0,4.198
san-francisco,usa san francisco the embassy hotel,1.67,2.06,0.0,3.57,0.0,1.46
san-francisco,usa san francisco the fairmont san francisco,0.0,4.41,3.0,4.84,5.0,3.45
san-francisco,usa san francisco the gaylord,5.0,4.05,2.5,3.33,5.0,3.9760000000000004
san-francisco,usa san francisco the good hotel,2.14,4.25,0.0,3.7,5.0,3.018
san-francisco,usa san francisco the grant hotel,2.6,4.66,0.0,5.0,5.0,3.4519999999999995
san-francisco,usa san francisco the herbert hotel,5.0,3.21,0.0,5.0,0.0,2.6420000000000003
san-francisco,usa san francisco the hotel tropicana,1.25,5.0,0.0,5.0,0.0,2.25
san-francisco,usa san francisco the huntington hotel nob hill spa,0.0,4.17,0.71,5.0,5.0,2.976
san-francisco,usa san francisco the inn at union square,1.0,4.88,0.45,5.0,5.0,3.2659999999999996
san-francisco,usa san francisco the kensington park hotel,0.0,4.73,3.0,4.74,5.0,3.4939999999999998
san-francisco,usa san francisco the metro hotel,4.0,4.09,0.0,3.75,5.0,3.368
san-francisco,usa san francisco the mosser,1.67,4.84,0.83,5.0,4.33,3.3340000000000005
san-francisco,usa san francisco the opal san francisco,2.22,4.62,0.33,2.94,5.0,3.022
san-francisco,usa san francisco the orchard hotel,0.94,4.94,3.33,5.0,4.58,3.758
san-francisco,usa san francisco the pickwick,2.5,4.51,2.5,5.0,0.0,2.902
san-francisco,usa san francisco the queen anne hotel,4.17,4.72,5.0,5.0,5.0,4.7780000000000005
san-francisco,usa san francisco the ritz carlton,0.0,4.71,0.56,5.0,4.29,2.912
san-francisco,usa san francisco the stratford,2.22,5.0,0.0,4.71,5.0,3.386
san-francisco,usa san francisco the westin st francis,0.0,3.98,3.15,5.0,3.33,3.0919999999999996
san-francisco,usa san francisco the wharf inn,1.52,5.0,5.0,5.0,5.0,4.304
san-francisco,usa san francisco touchstone hotel,1.67,5.0,0.0,5.0,0.0,2.334
san-francisco,usa san francisco town house,1.67,4.17,0.0,5.0,0.0,2.168
san-francisco,usa san francisco travelodge central san francisco hotel,2.92,2.24,1.0,5.0,5.0,3.232
san-francisco,usa san francisco travelodge golden gate san francisco,2.5,4.77,0.0,4.47,5.0,3.348
san-francisco,usa san francisco twin peaks hotel,0.0,5.0,0.0,5.0,0.0,2.0
san-francisco,usa san francisco union square plaza hotel,2.73,2.62,5.0,3.67,0.0,2.804
san-francisco,usa san francisco university club,0.0,5.0,0.0,0.0,0.0,1.0
san-francisco,usa san francisco vagabond inn san francisco civic center,5.0,3.33,0.0,3.33,0.0,2.332
san-francisco,usa san francisco verona,5.0,0.0,0.0,3.33,0.0,1.666
san-francisco,usa san francisco villa florence hotel union square a larkspur collection hotel,0.59,4.55,1.43,5.0,5.0,3.314
san-francisco,usa san francisco warwick san francisco hotel,0.33,5.0,0.0,5.0,5.0,3.066
san-francisco,usa san francisco westin san francisco market street,0.0,4.41,2.2,5.0,5.0,3.322
san-francisco,usa san francisco white swan inn,4.0,5.0,1.67,5.0,5.0,4.134
san-francisco,usa san francisco w san francisco,0.0,4.42,0.0,4.39,5.0,2.7619999999999996
shanghai,china shanghai 88 xintiandi executive residence,1.67,5.0,0.0,5.0,5.0,3.3340000000000005
shanghai,china shanghai an ting villa hotel shanghai,0.0,5.0,0.0,5.0,0.0,2.0
shanghai,china shanghai ascott pudong,0.0,2.5,0.0,5.0,0.0,1.5
shanghai,china shanghai asset hotel shanghai,2.73,4.49,5.0,5.0,5.0,4.444
shanghai,china shanghai bailemen hotel,1.67,5.0,0.0,5.0,5.0,3.3340000000000005
shanghai,china shanghai barony wanyuan hotel,5.0,3.33,0.0,0.0,0.0,1.666
shanghai,china shanghai best western shanghai ruite hotel,0.0,5.0,0.0,0.0,0.0,1.0
shanghai,china shanghai broadway mansions hotel,0.0,3.24,5.0,5.0,5.0,3.6480000000000006
shanghai,china shanghai central hotel shanghai,4.17,5.0,0.0,5.0,5.0,3.8340000000000005
shanghai,china shanghai central view suites,0.0,5.0,5.0,5.0,0.0,3.0
shanghai,china shanghai citadines apart hotel jinqiao,2.86,5.0,1.67,5.0,0.0,2.9059999999999997
shanghai,china shanghai city hotel shanghai,2.27,5.0,0.0,5.0,5.0,3.4539999999999997
shanghai,china shanghai courtyard by marriott shanghai pudong,0.33,5.0,0.0,0.0,5.0,2.066
shanghai,china shanghai courtyard shanghai xujiahui,1.67,5.0,0.0,0.0,5.0,2.334
shanghai,china shanghai crowne plaza century park shanghai,0.0,5.0,0.0,5.0,0.0,2.0
shanghai,china shanghai crowne plaza shanghai,5.0,5.0,0.0,0.0,0.0,2.0
shanghai,china shanghai crowne plaza shanghai fudan,1.0,5.0,5.0,5.0,5.0,4.2
shanghai,china shanghai crowne plaza shanghai pudong,1.67,3.75,5.0,0.0,5.0,3.084
shanghai,china shanghai days hotel shanghai,0.0,5.0,0.0,5.0,0.0,2.0
shanghai,china shanghai donghu guest house,1.25,5.0,0.0,5.0,0.0,2.25
shanghai,china shanghai four points by sheraton shanghai,0.0,5.0,5.0,5.0,5.0,4.0
shanghai,china shanghai four points by sheraton shanghai daning,0.0,4.38,0.0,5.0,5.0,2.876
shanghai,china shanghai four seasons hotel shanghai,1.43,5.0,5.0,5.0,5.0,4.286
shanghai,china shanghai fraser residence shanghai,5.0,5.0,0.0,5.0,5.0,4.0
shanghai,china shanghai galaxy hotel,1.0,1.67,5.0,0.0,5.0,2.534
shanghai,china shanghai gallery suites,0.0,5.0,5.0,0.0,0.0,2.0
shanghai,china shanghai golden jade sunshine hotel,5.0,5.0,0.0,0.0,5.0,3.0
shanghai,china shanghai grand hyatt shanghai,0.0,4.05,5.0,4.44,3.0,3.2980000000000005
shanghai,china shanghai grand mercure baolong shanghai,5.0,1.0,0.0,0.0,5.0,2.2
shanghai,china shanghai grand mercure hongqiao shanghai,0.0,5.0,5.0,0.0,0.0,2.0
shanghai,china shanghai hengshan picardie hotel,2.14,3.33,0.0,5.0,0.0,2.0940000000000003
shanghai,china shanghai hengsheng peninsula international hotel,0.38,3.4,2.5,2.86,5.0,2.828
shanghai,china shanghai hilton shanghai,0.0,5.0,5.0,5.0,5.0,4.0
shanghai,china shanghai holiday inn downtown shanghai,2.14,3.97,5.0,5.0,5.0,4.2219999999999995
shanghai,china shanghai holiday inn express putuo shanghai,1.67,5.0,0.0,5.0,0.0,2.334
shanghai,china shanghai holiday inn express shanghai jinqiao,3.0,5.0,0.0,0.0,5.0,2.6
shanghai,china shanghai holiday inn pudong hotel,0.0,3.89,0.0,5.0,0.0,1.778
shanghai,china shanghai holiday inn vista shanghai,0.5,4.47,2.5,5.0,5.0,3.4939999999999998
shanghai,china shanghai hong qiao state guest hotel,3.0,5.0,0.0,0.0,0.0,1.6
shanghai,china shanghai hotel carolina,2.5,5.0,5.0,0.0,0.0,2.5
shanghai,china shanghai hotel equatorial shanghai,0.0,5.0,0.0,5.0,5.0,3.0
shanghai,china shanghai hotel ibis shanghai lianyang,1.0,5.0,0.0,5.0,0.0,2.2
shanghai,china shanghai hotel yun s paradise,5.0,0.0,0.0,0.0,0.0,1.0
shanghai,china shanghai house inn shanghai caobao road,5.0,3.0,0.0,0.0,0.0,1.6
shanghai,china shanghai howard johnson all suites hotel,0.0,5.0,5.0,0.0,5.0,3.0
shanghai,china shanghai howard johnson business club hotel shanghai,5.0,5.0,0.0,5.0,5.0,4.0
shanghai,china shanghai howard johnson huaihai hotel,5.0,5.0,0.0,5.0,5.0,4.0
shanghai,china shanghai howard johnson plaza hotel shanghai,0.0,5.0,0.0,5.0,5.0,3.0
shanghai,china shanghai hua ting hotel towers,0.38,4.09,0.0,5.0,5.0,2.8939999999999997
shanghai,china shanghai hyatt on the bund,0.0,3.33,0.0,5.0,5.0,2.666
shanghai,china shanghai intercontinental shanghai pudong,1.67,5.0,0.0,5.0,5.0,3.3340000000000005
shanghai,china shanghai ivy hotel shanghai,5.0,5.0,0.0,5.0,0.0,3.0
shanghai,china shanghai jianguo hotel,5.0,5.0,0.0,5.0,0.0,3.0
shanghai,china shanghai jia shanghai,3.0,5.0,5.0,5.0,5.0,4.6
shanghai,china shanghai jin jiang hotel,2.69,1.15,0.0,3.0,0.0,1.3679999999999999
shanghai,china shanghai jin jiang tower hotel,2.5,3.57,0.0,5.0,5.0,3.214
shanghai,china shanghai jw marriott hotel shanghai at tomorrow square,0.0,5.0,1.67,5.0,5.0,3.3340000000000005
shanghai,china shanghai lansheng hotel shanghai,2.14,5.0,0.0,0.0,0.0,1.4280000000000002
shanghai,china shanghai le royal meridien shanghai,0.0,4.5,1.67,5.0,5.0,3.2340000000000004
shanghai,china shanghai majesty plaza shanghai,1.0,4.55,1.67,5.0,5.0,3.444
shanghai,china shanghai manhattan business hotel,2.78,3.0,0.0,5.0,0.0,2.1559999999999997
shanghai,china shanghai mansion hotel,0.56,5.0,0.0,5.0,0.0,2.112
shanghai,china shanghai marriott executive apartments pudong shanghai,0.0,5.0,0.0,5.0,0.0,2.0
shanghai,china shanghai mason hotel shanghai,0.0,5.0,0.0,0.0,5.0,2.0
shanghai,china shanghai mayfair hotel shanghai,0.83,5.0,0.0,5.0,0.0,2.166
shanghai,china shanghai millennium hongqiao hotel shanghai,1.67,5.0,5.0,5.0,5.0,4.3340000000000005
shanghai,china shanghai motel 168 shanghai pudong airport,1.67,5.0,5.0,0.0,0.0,2.334
shanghai,china shanghai nanjing hotel,1.67,4.38,0.0,5.0,0.0,2.21
shanghai,china shanghai new asia hotel,2.06,4.55,5.0,5.0,5.0,4.322
shanghai,china shanghai new harbour serviced apartments,2.29,4.57,0.0,4.69,5.0,3.31
shanghai,china shanghai novotel atlantis shanghai,3.0,5.0,0.0,5.0,5.0,3.6
shanghai,china shanghai okura garden hotel shanghai,1.0,5.0,0.0,5.0,5.0,3.2
shanghai,china shanghai oriental riverside hotel,0.0,4.17,5.0,5.0,5.0,3.8340000000000005
shanghai,china shanghai pacific hotel,5.0,1.36,0.0,5.0,0.0,2.272
shanghai,china shanghai parkyard hotel shanghai,0.0,5.0,0.0,0.0,0.0,1.0
shanghai,china shanghai park hotel shanghai,1.25,5.0,5.0,5.0,5.0,4.25
shanghai,china shanghai park hyatt shanghai,0.71,5.0,0.0,5.0,5.0,3.1420000000000003
shanghai,china shanghai peace hotel,0.0,2.33,0.0,5.0,0.0,1.466
shanghai,china shanghai peninsula shanghai,0.0,5.0,0.0,5.0,0.0,2.0
shanghai,china shanghai portman ritz carlton shanghai,0.26,5.0,5.0,5.0,3.57,3.7659999999999996
shanghai,china shanghai pudi boutique hotel,1.67,2.5,1.67,5.0,5.0,3.168
shanghai,china shanghai pudong shangri la shanghai,1.47,4.38,2.5,5.0,5.0,3.6700000000000004
shanghai,china shanghai pullman shanghai skyway hotel,2.0,5.0,0.0,5.0,5.0,3.4
shanghai,china shanghai purple mountain hotel,0.0,5.0,0.0,5.0,5.0,3.0
shanghai,china shanghai radisson hotel pudong century park,5.0,5.0,0.0,5.0,5.0,4.0
shanghai,china shanghai radisson hotel shanghai new world,0.24,4.46,5.0,5.0,3.57,3.654
